953,7368684915918; 0,8411429031748365
867,5324215537622; 0,7625538948126993
789,1196485223967; 0,6913075534480868
717,7942912713615; 0,596805920235497
652,9157467394274; 0,5681628313697414
580,0007717396944; 0,5408566507485575
540,2209577958645; 0,4669542540653314
503,169474010388; 0,4445743213582707
457,69000513794646; 0,40303719975034485
416,3212428877358; 0,3653809421252971
369,8281797802666; 0,34782055723148325
336,40089521864036; 0,31532325792881494
305,9949687207196; 0,28586222097467756
278,3373118598219; 0,2591537646709947
259,2473260892879; 0,24673318221859272
235,81500098584164; 0,223680599777006
209,48014080317387; 0,21293040190812976
195,1127788407359; 0,20272518796157318
181,73081381840052; 0,18379716641904897
169,26666150378728; 0,1749882345367596
153,9673274610296; 0,16658985345112917
140,05083880597192; 0,15859454406369686
124,41053075516197; 0,15097241352886903
110,51686869383539; 0,1303254031695749
87,21103257947524; 0,11246278901176525
95,8769667205026; 0,12405323412810143
77,4716591733516; 0,1070577729488282
68,81993937639093; 0,09704845413635786
62,59958132142818; 0,0923907129815532
58,30613927917229; 0,08796266050899713
48,24236291446676; 0,07972192001927776
38,06899646695391; 0,06551165696968801
28,65120269663776; 0,05935763813858001
19,15515692838056; 0,04210059587704639
9,638290236239685; 0,027055645593310078
7,788047137249804; 0,02334898548409881
7,0841168202283455; 0,02222837484088939
5,724193230276411; 0,017395621494625257
4,736184055770132; 0,015765920874327058
1,9256237270694734; 0,007190239603877793
0,9689150778914699; 0,004400216887196013
0,8208914159638245; 0,003616645500930896
0,6954817116372437; 0,0031215963073353437
0,5892311721324979; 0,0025657160840181006
0,4992128022968497; 0,002108824580654527
0,4434627469783815; 0,0018204214085453245
0,3757137963901797; 0,0015712407382052318
0,31086471410227096; 0,0013560733646387976
0,2696852182007617; 0,0011705347834007017
0,2128139045982709; 0,0010100993603314485
0,1760817256261361; 0,0007528140867059714
0,11496653137435574; 0,0005339111941999442
0,09740279708900926; 0,0004839257825928458
0,08859894926614445; 0,00041777320465469865
0,07870457896950984; 0,00034342596134275845
0,06668067692136212; 0,00029641755391694204
0,05784764912043341; 0,00026868535473899865
0,050184711122642015; 0,00022085447054533564
0,04458028670011904; 0,00019065037938285318
0,0386748440745153; 0,0001567111413227915
0,02842590404653265; 0,00011675401058853439
0,010026349913238232; 0,00004596179336022384
