4,15045395590144; 3,1945267684625465e-8
11,413748378728968; 4,738676919960618e-8
14,526588845654999; 4,557179237402359e-8
17,639429312581086; 4,5585753463818334e-8
23,865110246433204; 5,133070669550107e-8
30,09079118028538; 6,504402390522651e-8
37,35408560311285; 6,77036082671165e-8
45,65499351491573; 7,33085431447901e-8
53,95590142671861; 7,937749014511183e-8
60,18158236057067; 8,261471986497296e-8
67,4448767833982; 8,267378702939961e-8
76,78339818417638; 8,274979258495114e-8
84,0466926070039; 8,280895632251376e-8
91,30998702983143; 8,286816236045828e-8
97,53566796368355; 8,29189440835578e-8
102,72373540856032; 8,629179287869347e-8
111,0246433203632; 8,636230638351704e-8
117,25032425421531; 8,64152293228472e-8
122,43839169909208; 8,645935654531694e-8
129,7016861219196; 8,652117251512997e-8
138,00259403372243; 8,659187345796562e-8
143,19066147859925; 8,663609088230266e-8
158,75486381322955; 9,387544727635892e-8
150,45395590142672; 9,3798799406686e-8
168,09338521400778; 9,396175099824298e-8
179,50713359273672; 9,406734108168616e-8
173,2814526588846; 9,400973178962011e-8
187,80804150453955; 1,0185483327558173e-7
195,07133592736707; 9,7993669868724e-8
200,25940337224384; 1,0197970508661785e-7
209,59792477302202; 1,1043350798495063e-7
216,8612191958496; 1,1051246478810896e-7
227,2373540856032; 1,1062535815788693e-7
235,53826199740595; 1,1978362821415826e-7
245,91439688715954; 1,1527811624763006e-7
241,76394293125813; 1,1985703178516264e-7
254,21530479896242; 1,2482157118196122e-7
264,59143968871604; 1,2494908193668677e-7
271,8547341115435; 1,2503841696051515e-7
279,118028534371; 1,2512781585633331e-7
289,4941634241245; 1,3028406650098886e-7
294,6822308690013; 1,3558356062238557e-7
304,02075226977956; 1,4682301946159514e-7
313,35927367055774; 1,4695800015575351e-7
322,6977950713359; 1,4709310494344887e-7
329,9610894941634; 1,4719827231107926e-7
335,14915693904027; 1,5318577638385393e-7
342,41245136186774; 1,5329529983749848e-7
349,6757457846953; 1,5340490159728364e-7
356,9390402075228; 1,5967747289330162e-7
365,2399481193256; 1,6622349421784153e-7
372,5032425421531; 1,6634233926725417e-7
380,8041504539559; 1,6647826623030588e-7
388,0674448767834; 1,802419908456315e-7
395,33073929961085; 1,7340928829189597e-7
399,4811932555124; 1,734801246908585e-7
407,7821011673152; 1,7362188430902265e-7
417,1206225680934; 1,8075801542625743e-7
424,38391699092097; 1,881490278859792e-7
429,57198443579773; 1,958022635732505e-7
436,8352788586252; 1,9594225659769612e-7
445,136186770428; 2,03974962569465e-7
453,43709468223096; 2,1233697150196044e-7
458,6251621271076; 2,2097408701770326e-7
464,85084306095985; 2,299860106815172e-7
472,1141374837873; 2,3015044410852628e-7
478,33981841763944; 2,3029148061508126e-7
486,64072632944226; 2,3047966374220678e-7
493,90402075226973; 2,399037441206843e-7
503,242542153048; 2,497641633896841e-7
511,54345006485096; 2,499682586570602e-7
520,8819714656291; 2,6024234522179705e-7
530,2204928664073; 2,81815632675769e-7
538,5214007782101; 2,933687409988014e-7
546,8223086900131; 2,936084678307915e-7
555,1232166018158; 3,1791524237126103e-7
564,4617380025941; 3,182075154784084e-7
571,7250324254215; 3,5834626410978116e-7
581,0635538261997; 3,88052063744766e-7
590,402075226978; 4,0400161076308667e-7
597,6653696498054; 4,3740276900796393e-7
607,0038910505838; 4,736621089740631e-7
613,2295719844358; 4,929793367364903e-7
622,568093385214; 5,552772103690077e-7
629,8313878080415; 5,779819339784079e-7
636,0570687418937; 6,508222168992327e-7
644,3579766536965; 7,329918753007288e-7
648,5084306095979; 7,332912970066049e-7
653,6964980544747; 7,937546401528976e-7
660,9597924773022; 8,938789817423223e-7
668,2230869001298; 9,30428789373045e-7
675,4863813229572; 0,000001089857219602022
680,674448767834; 0,0000012270813883350379
686,9001297016862; 0,00000143719432001489
692,088197146563; 0,0000016831129938193623
698,313878080415; 0,0000018952276282918278
703,501945525292; 0,0000022195204942017625
707,6523994811934; 0,000002599037810974914
712,8404669260701; 0,000002926283248911221
718,0285343709469; 0,000003427000295817602
723,2166018158237; 0,0000043421013556052765
734,6303501945526; 0,000004521491730519805
729,4422827496759; 0,000004519184046545969
739,8184176394293; 0,000004523800592893375
747,0817120622569; 0,00000452703498107373
223,08690012970172; 1,1058018697750064e-7
5,188067444876793; 4,208322303050312e-8
